country,skill_sets,top_skills
Israel,"[{'\n  Industry Knowledge': ['Genomics', 'Data Mining', 'Computer Science', 'Software Engineering', 'Artificial Intelligence', 'Protein Chemistry', 'Life Sciences', 'Lifesciences', 'Programming', 'Research', 'Software Development', 'Image Processing', 'Computer Vision', 'Data Analysis']}, {'\n  Other Skills': ['Computational Biology', 'Pattern Recognition', 'Sequence Analysis', 'Systems Biology', 'Sequencing', 'Structural Bioinformatics', 'Data Science', 'Proteomics']}]","Bioinformatics,Machine Learning,Algorithms"
,,
,,
,,
,,
"West Midnapore, West Bengal, India","[{'\n  Industry Knowledge': ['Machine Learning', 'Statistical Modeling']}, {'\n  Tools & Technologies': ['Matlab', 'Windows', 'PowerPoint', 'Python', 'HTML', 'Microsoft Excel', 'Microsoft Word', 'Linux', 'R']}, {'\n  Interpersonal Skills': ['Teamwork']}, {'\n  Other Skills': ['Natural Language Processing', 'Deep Learning']}]","Programming,C,Microsoft Office"
"Hyderabad, Telangana, India","[{'\n  Tools & Technologies': []}, {'\n  Other Skills': []}]",
Serbia,"[{'\n  Industry Knowledge': ['Data Analysis']}, {'\n  Tools & Technologies': ['R', 'Matlab']}, {'\n  Other Skills': []}]","Python,SQL,Machine Learning"
San Francisco Bay Area,"[{'\n  Industry Knowledge': ['Research', 'Data Visualization', 'Quantitative Research', 'Statistics', 'Scientific Writing', 'Psychology', 'Social Media']}, {'\n  Tools & Technologies': ['R', 'SPSS', 'Microsoft Excel', 'Microsoft Word', 'PowerPoint', 'Google Apps', 'Microsoft Office']}, {'\n  Interpersonal Skills': ['Teaching', 'Qualitative Research', 'Public Speaking']}, {'\n  Languages': []}, {'\n  Other Skills': ['Data Cleaning', 'Structural Equation Modeling', 'Social Psychology', 'Amazon Mechanical Turk', 'UserZoom', 'Cluster Analysis']}]","Data Analysis,Survey Methodology,Experimental Design"
"Shanghai City, China","[{'\n  Industry Knowledge': ['Automation', 'Test Planning', 'Software Engineering', 'Software Quality Assurance', 'Software Project Management', 'Project Management']}, {'\n  Tools & Technologies': ['Microsoft CRM', 'Selenium']}, {'\n  Other Skills': []}]","Test Automation,Testing,C#"
,,
Israel,"[{'\n  Industry Knowledge': ['Machine Learning', 'Software Development', 'Scrum']}, {'\n  Tools & Technologies': ['Python', 'C#', 'Django', 'Hadoop']}, {'\n  Other Skills': ['Spark', 'Deep Learning', 'Artificial Neural Networks']}]","Data Mining,Data Science,Product Management"
"Seattle, Washington","[{'\n  Industry Knowledge': ['Research', 'Higher Education']}, {'\n  Interpersonal Skills': ['Teaching', 'Lecturing']}, {'\n  Other Skills': []}]","Programming,Statistics,Data Analysis"
Greater Seattle Area,"[{'\n  Industry Knowledge': ['Computer Science', 'Distributed Systems', 'Software Design', 'Algorithms', 'Big Data', 'Scrum', 'Machine Learning', 'Software Development']}, {'\n  Tools & Technologies': ['Python', 'C', 'Windows Azure', 'R', 'SQL', 'SaaS']}, {'\n  Other Skills': ['Data Science', 'SQL Azure']}]","Software Engineering,Software Project Management,C#"
"Seattle, Washington","[{'\n  Industry Knowledge': ['Research', 'Programming', 'Molecular Biology', 'Cell Culture', 'PCR', 'Molecular Cloning', 'Protein Chemistry', 'Protein Expression', 'Cell Biology', 'Western Blotting', 'Cancer', 'Microscopy', 'Protein Purification', 'Biochemistry']}, {'\n  Tools & Technologies': ['Matlab', 'Java', 'Hadoop', 'Microsoft Office']}, {'\n  Other Skills': []}]","Machine Learning,Natural Language Processing,Python"
"Redmond, Washington","[{'\n  Industry Knowledge': ['Business Strategy', 'Strategic Planning', 'Hospitals', 'CRM', 'Marketing', 'Analytics']}, {'\n  Tools & Technologies': []}, {'\n  Interpersonal Skills': []}, {'\n  Other Skills': ['New Business Development', 'Medical Tourism']}]","SAS,R,Hadoop"
Greater Seattle Area,"[{'\n  Industry Knowledge': ['Machine Learning', 'Big Data']}]","C++,C,Data Mining"
,,
"Recife, Pernambuco, Brazil","[{'\n  Industry Knowledge': ['Software Engineering', 'Scrum', 'Software Development', 'Agile Methodologies', 'Design Patterns', 'Mobile Applications', 'Programming', 'Analysis', 'Web Applications', 'Integration', 'Architectures', 'Architecture']}, {'\n  Tools & Technologies': ['UML', 'C#', 'Java', '.NET', 'Android', 'C++', 'SQL', 'Visual Studio', 'Operating Systems', 'C', 'Microsoft SQL Server', 'MySQL', 'Eclipse', 'Databases', 'Embedded Software', 'Subversion', 'Embedded Systems', 'PostgreSQL', 'XML', 'Hibernate', 'ASP.NET MVC', 'JSP', 'Matlab', '.NET Framework', 'Unified Modeling Language (UML)']}, {'\n  Other Skills': ['OpenCV', 'RUP', 'Silverlight']}]","Data Analysis,Data Science,R"
Greater Seattle Area,"[{'\n  Industry Knowledge': []}, {'\n  Interpersonal Skills': []}]",
Greater Seattle Area,"[{'\n  Industry Knowledge': ['Web Development', 'Web Applications', 'Mobile Applications', 'Software Development', 'Agile Methodologies']}, {'\n  Tools & Technologies': ['Google Analytics', 'XML', 'jQuery', 'C#', 'ASP.NET', 'AJAX', 'HTML', 'Linux']}, {'\n  Other Skills': ['Omniture']}]","SEO,Web Analytics,JavaScript"
San Francisco Bay Area,"[{'\n  Industry Knowledge': ['Research Design', 'Science', 'Research', 'Scientific Writing', 'Literature Reviews', 'Analytics']}, {'\n  Tools & Technologies': ['R', 'Matlab', 'SPSS', 'SQL']}, {'\n  Interpersonal Skills': ['Teaching', 'Public Speaking', 'Qualitative Research']}, {'\n  Other Skills': ['Data Science', 'Experimental Design', 'Cognitive Neuroscience', 'fMRI', 'Neuroimaging', 'Cognitive Psychology', 'Experimentation']}]","Neuroscience,Statistics,Data Analysis"
"Seattle, Washington","[{'\n  Industry Knowledge': ['Data Mining', 'Systems Engineering', 'Project Management']}, {'\n  Tools & Technologies': ['SQL', 'Microsoft Office']}, {'\n  Other Skills': ['Predictive Modeling']}]","Data Analysis,Statistics,R"
"Bellevue, Washington","[{'\n  Industry Knowledge': ['Data Structures', 'Algorithms']}, {'\n  Tools & Technologies': ['Java', 'C++', 'Python', 'JavaScript', 'HTML', 'LaTeX']}, {'\n  Other Skills': ['Ontology Engineering']}]","Knowledge Graph,Semantic Web,Stream Reasoning"
,,
"Alpharetta, Georgia","[{'\n  Industry Knowledge': ['Machine Learning', 'Strategy', 'Entrepreneurship', 'Data Analysis', 'Sales', 'Politics', 'Foreign Policy', 'Policy Analysis', 'International Relations', 'Research', 'Economics', 'Government', 'Analysis', 'Strategic Planning', 'Program Management', 'Financial Analysis', 'Market Research', 'Competitive Analysis', 'Business Planning', 'Corporate Finance']}, {'\n  Tools & Technologies': ['R', 'SQL', 'Microsoft Azure', 'Amazon Web Services (AWS)', 'Google Cloud Platform']}, {'\n  Interpersonal Skills': ['Management', 'Team Building', 'Diplomacy']}, {'\n  Other Skills': ['Public Diplomacy']}]","Leadership,Python,Public Speaking"
"Berlin Area, Germany","[{'\n  Industry Knowledge': ['Electrical Engineering', 'Statistics', 'Machine Learning', 'Six Sigma', 'Data Analysis', 'Data Mining', 'Electronics', 'Testing', 'Aerospace', 'Business Analytics', 'Microcontrollers', 'Root Cause Analysis', 'FMEA', 'Requirements Analysis', 'Risk Management', 'Simulations', 'System Design', 'Lean Manufacturing']}, {'\n  Tools & Technologies': ['Python', 'R', 'SQL', 'Databases', 'Oracle Database', 'Microsoft Office', 'MathCAD', 'Git']}, {'\n  Interpersonal Skills': ['Leadership', 'Presentation Skills']}, {'\n  Other Skills': ['Influencing Stakeholders']}]","Data Science,Matlab,Systems Engineering"
Israel,"[{'\n  Industry Knowledge': ['Data Analysis', 'Operations Research', 'Optimization', 'Optimizations', 'Statistics', 'Systems Analysis', 'Agile Methodologies', 'Object Oriented Design', 'Artificial Intelligence', 'Simulations', 'Mathematical Modeling', 'Simulation', 'Agile']}, {'\n  Tools & Technologies': ['SQL', 'Databases', 'R', 'C', 'Matlab', 'Microsoft SQL Server', 'Access', 'Java', 'Microsoft Office', 'UML', 'Mathematica', 'SPSS', 'SQL Server', 'AS400']}, {'\n  Other Skills': ['RapidMiner', 'IDEAL', 'Predictive Analytics', 'Arena']}]","Data Mining,Algorithms,Machine Learning"
"Hyderabad Area, India","[{'\n  Industry Knowledge': ['Machine Learning', 'Statistics', 'Business Intelligence', 'Data Warehousing', 'Statistical Modeling']}, {'\n  Tools & Technologies': ['R', 'SQL', 'Oracle', 'SPSS', 'Microsoft Azure ML']}, {'\n  Interpersonal Skills': ['Team Management']}, {'\n  Other Skills': ['Predictive Analytics', 'Predictive Modeling', 'Netezza', 'SAP HANA']}]","Analytics,Data Mining,SAS"
"Melbourne, Australia","[{'\n  Industry Knowledge': ['Computer Science', 'Algorithms', 'Artificial Intelligence', 'Mathematical Modeling', 'Statistical Modeling', 'Statistics', 'Optimization', 'Analytics', 'Computer Vision', 'Data Modeling']}, {'\n  Tools & Technologies': ['R', 'LaTeX']}]","Machine Learning,Big Data,Data Mining"
"Portland, Oregon Area","[{'\n  Industry Knowledge': []}, {'\n  Tools & Technologies': []}, {'\n  Languages': []}]",
"Seattle, Washington","[{'\n  Industry Knowledge': ['Data Visualization', 'Business Intelligence', 'Data Analysis', 'Research', 'Machine Learning']}, {'\n  Tools & Technologies': ['Tableau', 'Microsoft Excel', 'Databases', 'PostgreSQL', 'MongoDB', 'Microsoft Office', 'Microsoft SQL Server']}, {'\n  Interpersonal Skills': ['Leadership']}, {'\n  Other Skills': ['Data Science', 'Deep Learning']}]","Python,SQL,R"
Greater Seattle Area,"[{'\n  Industry Knowledge': ['Genetics', 'Data Mining', 'Molecular Biology', 'Mathematical Modeling', 'R&D', 'Statistics', 'Drug Discovery', 'Cloud Computing', 'Statistical Modeling', 'Research and Development (R&D)', 'Big Data']}, {'\n  Tools & Technologies': ['R', 'Python', 'C++']}, {'\n  Other Skills': ['Computational Biology', 'DNA sequencing', 'Microarray', 'High Performance Computing', 'Sequencing', 'Genotyping', 'NGS', 'Biomarkers', 'Gene Expression', 'DNA Sequencing', 'Proteomics', 'RNAseq', 'Biomarker Discovery', 'NextGen Sequencing', 'Predictive Modeling', 'Microarrays', 'Biomarker']}]","Bioinformatics,Genomics,Biotechnology"
"Seattle, Washington","[{'\n  Industry Knowledge': ['Data Mining', 'Data Modeling', 'Statistical Data Analysis', 'Machine Learning', 'Data Visualization', 'Statistical Modeling']}, {'\n  Tools & Technologies': ['SAS', 'SQL', 'Scala', 'NoSQL']}, {'\n  Other Skills': ['Text Mining', 'Bayesian statistics', 'Apache Spark', 'MapReduce']}]","R,Statistics,Data Analysis"
"Seattle, Washington","[{'\n  Industry Knowledge': ['Image Processing', 'Statistics', 'Biomedical Engineering', 'Spectroscopy', 'Data Mining', 'Scripting', 'Medical Imaging', 'Molecular Biology', 'Machine Learning']}, {'\n  Tools & Technologies': ['C++', 'LabVIEW', 'R', 'Python', 'MySQL']}, {'\n  Other Skills': ['MRI', 'fMRI', 'Experimentation']}]","Matlab,Physics,Data Analysis"
Greater Seattle Area,"[{'\n  Industry Knowledge': ['Mathematics', 'Programming', 'Machine Learning', 'Statistical Modeling', 'Mathematical Modeling']}, {'\n  Tools & Technologies': ['Scala', 'R', 'C++', 'Hadoop', 'Java', 'HBase', 'Matlab', 'LaTeX']}, {'\n  Other Skills': ['Spark', 'Parallel Programming', 'MapReduce', 'Scientific Computing', 'High Performance Computing', 'Parallel Computing']}]","Statistics,Data Analysis,Big Data"
Canada,"[{'\n  Industry Knowledge': ['Data Mining', 'Data Analysis', 'Programming', 'Statistics', 'Computer Science']}, {'\n  Tools & Technologies': ['Python', 'C++', 'LaTeX', 'Linux']}, {'\n  Languages': ['Mandarin']}, {'\n  Other Skills': ['Social Computing', 'Recommender Systems']}]","Algorithms,C,Machine Learning"
"Yokohama, Kanagawa, Japan","[{'\n  Industry Knowledge': ['Web Services']}, {'\n  Tools & Technologies': ['Java', 'Unix', 'C', 'Python', 'ASP.NET']}, {'\n  Other Skills': []}]","C#,Test Automation,Software Development"
"Redmond, Washington","[{'\n  Industry Knowledge': ['Statistical Modeling', 'Business Analysis', 'Forecasting', 'Patents']}, {'\n  Tools & Technologies': ['SAS']}, {'\n  Other Skills': ['Predictive Analytics']}]","Analytics,Data Mining,Predictive Modeling"
,,
,,
,,
,,
,,
,,
Israel,"[{'\n  Industry Knowledge': ['Computer Vision', 'Software Development', 'Optimization', 'Statistics', 'Programming', 'Simulations', 'Artificial Intelligence', 'Image Processing', 'OOP', 'Multithreading', 'Mathematical Modeling', 'Data Analysis', 'Object Oriented Design', 'Computer Science', 'Software Engineering', 'System Architecture', 'Human Computer Interaction', 'Software Design', 'Design Patterns', 'Big Data', 'Business Intelligence', 'Analysis', 'Analytics', 'Object-Oriented Programming (OOP)']}, {'\n  Tools & Technologies': ['SQL', 'R', 'Matlab', 'Java', 'C#', '.NET', 'C', 'Databases', 'C++', 'Microsoft SQL Server', 'Visual Studio', 'WPF', 'UML', 'Eclipse', 'Python', 'Linux']}, {'\n  Other Skills': ['Silverlight', 'Algorithm Design', 'Discrete Event Simulation', 'Predictive Analytics', 'Pattern Recognition', 'Biometrics', 'Data Science']}]","Machine Learning,Algorithms,Data Mining"
"Bellevue, Washington","[{'\n  Industry Knowledge': ['Big Data', 'Analytics', 'Algorithms', 'Business Intelligence', 'Scalability', 'Machine Learning', 'Analysis', 'Business Analysis', 'Computer Science', 'Web Analytics', 'Web Services', 'Artificial Intelligence', 'Statistics', 'Cloud Computing', 'Agile Methodologies', 'User Experience']}, {'\n  Tools & Technologies': ['Databases', 'Python', 'Hadoop', 'SQL', 'R', 'Microsoft Excel']}, {'\n  Interpersonal Skills': ['Search']}, {'\n  Other Skills': ['Information Retrieval', 'MapReduce', 'Indexing', 'Apache Pig', 'Text Mining', 'Data Science', 'A/B Testing', 'A/B testing', 'Awesomeness', 'Experimentation']}]","Data Mining,Distributed Systems,Data Analysis"
"Bengaluru Area, India","[{'\n  Industry Knowledge': ['Image Processing', 'Computer Science', 'Data Mining', 'Artificial Intelligence', 'Software Development', 'Data Structures', 'Signal Processing', 'Design Patterns', 'Software Engineering', 'Software Design']}, {'\n  Tools & Technologies': ['C++', 'C']}, {'\n  Other Skills': ['Pattern Recognition', 'Neural Networks', 'Digital Image Processing']}]","Algorithms,Machine Learning,Matlab"
"Redmond, Washington","[{'\n  Industry Knowledge': ['Supply Chain Management']}, {'\n  Tools & Technologies': ['R', 'C++', 'Mathematica', 'Perl', 'Java', 'C']}, {'\n  Other Skills': ['Programming Languages', 'Maple']}]","Mathematical Modeling,Simulations,Programming"
San Francisco Bay Area,"[{'\n  Industry Knowledge': ['Object Oriented Design']}, {'\n  Tools & Technologies': ['Java', 'C++', 'JavaScript']}, {'\n  Interpersonal Skills': []}, {'\n  Other Skills': ['Information Extraction', 'MapReduce']}]","Hadoop,Machine Learning,Data Mining"
,,
"Seattle, Washington","[{'\n  Industry Knowledge': ['Software Development', 'Programming', 'Testing', 'Data Analysis', 'Software Engineering', 'Statistical Modeling']}, {'\n  Tools & Technologies': ['C++', 'Databases', 'Java', 'Matlab', 'LaTeX', '.NET']}, {'\n  Other Skills': []}]","Algorithms,Machine Learning,Data Mining"
Greater Seattle Area,"[{'\n  Industry Knowledge': ['Big Data', 'Business Analytics', 'Business Analysis', 'Six Sigma', 'Business Process', 'Program Management', 'Web Analytics', 'CRM', 'Cloud Computing', 'Agile Project Management', 'Strategy']}, {'\n  Tools & Technologies': ['SaaS']}, {'\n  Interpersonal Skills': ['Management', 'Cross-functional Team Leadership']}, {'\n  Other Skills': ['Process Excellence', 'Text Analytics']}]","Business Intelligence,Product Management,Data Mining"
Greater Seattle Area,"[{'\n  Industry Knowledge': ['Data Analysis', 'Bioinformatics', 'Mathematical Modeling', 'Statistical Modeling', 'Data Mining', 'Machine Learning']}, {'\n  Tools & Technologies': ['Matlab', 'SAS', 'C', 'Perl', 'LaTeX']}, {'\n  Other Skills': ['Maple', 'Windows/Linux/Unix']}]","Python,Statistics,R"
,,
Tunisia,"[{'\n  Industry Knowledge': ['Strategic Planning', 'Change Management']}, {'\n  Interpersonal Skills': ['Team Leadership']}, {'\n  Other Skills': []}]","Project Planning,Business Intelligence,Knowledge Management"
,,
"Bellevue, Washington","[{'\n  Industry Knowledge': ['Data Analysis', 'Statistical Modeling', 'Analysis', 'Data Mining']}, {'\n  Tools & Technologies': ['SQL', 'Matlab', 'C++', 'SPSS', 'Microsoft Excel', 'Python']}, {'\n  Other Skills': ['Time Series Analysis']}]","Statistics,SAS,R"
"Redmond, Washington","[{'\n  Industry Knowledge': ['Big Data', 'Software Engineering', 'Programming', 'Bioinformatics', 'Statistics', 'Computer Science', 'Artificial Intelligence', 'Distributed Systems', 'Software Development', 'Analysis', 'Image Processing', 'Object Oriented Design', 'OOP', 'Scalability', 'Mathematical Modeling', 'Statistical Modeling', 'Data Structures', 'Shell Scripting', 'Testing']}, {'\n  Tools & Technologies': ['C++', 'Java', 'R', 'Matlab', 'SQL', 'Linux', 'Perl', 'C', 'LaTeX', 'JavaScript', 'PHP', 'Eclipse', 'Unix', 'Subversion', 'MySQL']}, {'\n  Other Skills': ['Computational Biology', 'Natural Language Processing', 'MapReduce', 'Cancer Research', 'Parallel Programming', 'Information Retrieval', 'Algorithm Design', 'Text Mining', 'MPI', 'High Performance Computing']}]","Machine Learning,Algorithms,Data Mining"
"Seattle, Washington","[{'\n  Industry Knowledge': ['Programming']}, {'\n  Tools & Technologies': ['LaTeX', 'C']}]","Matlab,Python,C++"
Greater Seattle Area,"[{'\n  Industry Knowledge': []}, {'\n  Tools & Technologies': []}, {'\n  Other Skills': []}]",
,,
Greater Boston Area,"[{'\n  Industry Knowledge': ['Simulations']}, {'\n  Tools & Technologies': ['C', 'Mathematica']}, {'\n  Other Skills': ['Experimental Physics']}]","Physics,Python,Research"
Greater Seattle Area,"[{'\n  Industry Knowledge': ['Statistical Modeling', 'Big Data', 'Data Mining', 'Data Modeling', 'Data Analysis', 'Information Technology', 'Analysis', 'Technical Writing', 'Research', 'Business Intelligence']}, {'\n  Tools & Technologies': ['SQL', 'Microsoft Office', 'Databases']}, {'\n  Interpersonal Skills': ['Creative Problem Solving', 'Team Leadership', 'Team Management', 'Problem Solving', 'Public Speaking']}, {'\n  Other Skills': ['Creativity']}]","Statistics,Leadership,R"
"Seattle, Washington","[{'\n  Industry Knowledge': ['Statistics', 'Data Analysis', 'Analysis', 'Econometrics', 'Research', 'Statistical Modeling', 'Data Mining', 'Quantitative Analytics', 'Budgets', 'Business', 'Sales']}, {'\n  Tools & Technologies': ['R', 'Python', 'Microsoft Excel', 'Microsoft Word', 'SQL', 'Stata', 'ArcGIS', 'Microsoft Office', 'Matlab']}, {'\n  Interpersonal Skills': ['Customer Service', 'Leadership']}]","Economics,Machine Learning,Statistics"
"Hyderabad Area, India","[{'\n  Industry Knowledge': ['Signal Processing', 'Machine Learning', 'Computer Vision', 'Algorithms', 'Programming', 'Image Processing', 'Software Development']}, {'\n  Tools & Technologies': ['Python', 'LaTeX']}, {'\n  Other Skills': []}]","C,C++,Matlab"
,,
Greater Seattle Area,[{'\n  Industry Knowledge': []}],Financial Analysis
,,
"Bellevue, Washington","[{'\n  Industry Knowledge': ['Computer Science', 'Machine Learning', 'Statistical Data Analysis']}, {'\n  Tools & Technologies': ['C++', 'C', 'LaTeX', 'Matlab']}, {'\n  Other Skills': ['Computer Simulation', 'MapReduce', 'Maple', 'Crowdsourcing', 'Sponsored Search', 'GIS systems']}]","Java,Algorithms,Information Retrieval"
Greater Seattle Area,"[{'\n  Industry Knowledge': ['Statistical Modeling', 'Data Analysis', 'Bioinformatics', 'Clinical Trials', 'Research', 'Clinical Research', 'Machine Learning', 'Genomics', 'Molecular Biology', 'Cell Culture']}, {'\n  Tools & Technologies': ['Python', 'Stata', 'SAS']}, {'\n  Other Skills': ['Experimental Design', 'Clinical Study Design', 'Time Series Analysis']}]","Statistics,R,Biostatistics"
"Redmond, Washington","[{'\n  Industry Knowledge': ['Data Warehousing']}, {'\n  Tools & Technologies': ['Powershell']}, {'\n  Interpersonal Skills': []}, {'\n  Other Skills': []}]","SQL,C#,ETL"
"Melbourne, Australia","[{'\n  Industry Knowledge': ['Software Project Management', 'Software Engineering', 'Cloud Computing', 'Security', 'Software Design', 'Solution Architecture', 'Integration', 'SDLC', 'Program Management', 'Requirements Analysis', 'Enterprise Architecture', 'IT Strategy', 'Web Services', 'ITIL', 'Data Analysis']}, {'\n  Tools & Technologies': ['C++', 'C#', 'Unix', 'SaaS', 'MS Project']}]","Software Development,Agile Methodologies,Enterprise Software"
,,
Greater Seattle Area,"[{'\n  Industry Knowledge': ['Distributed Systems', 'Software Engineering', 'Agile Methodologies', 'Business Intelligence', 'Algorithms', 'Software Design', 'Web Services', 'Cloud Computing', 'Big Data', 'Scalability', 'Design Patterns', 'Object Oriented Design']}, {'\n  Tools & Technologies': ['Enterprise Software', 'Java', 'Java Enterprise Edition', 'Oracle', 'XML', 'Hadoop', 'Tomcat']}]","C++,Software Development,SOA"
Greater Seattle Area,"[{'\n  Industry Knowledge': ['Research', 'Data Analysis']}, {'\n  Tools & Technologies': ['PowerPoint', 'Microsoft Office']}, {'\n  Interpersonal Skills': ['Customer Service', 'Time Management', 'Public Speaking', 'Management', 'Leadership']}, {'\n  Other Skills': []}]","Microsoft Word,Microsoft Excel,Research"
Greater Seattle Area,"[{'\n  Industry Knowledge': ['Data Analysis', 'Business Analytics', 'Business Intelligence', 'Analysis', 'SAS programming', 'Business Analysis', 'Statistical Modeling', 'SAS Programming', 'Consulting']}, {'\n  Tools & Technologies': ['VBA', 'Microsoft Excel', 'SPSS', 'Business Objects', 'SSIS', 'Visual Basic for Applications (VBA)', 'Microsoft Office']}, {'\n  Interpersonal Skills': ['Management']}, {'\n  Other Skills': ['Linear Regression', 'Predictive Analytics', 'Time Series Analysis']}]","SAS,Analytics,SQL"
Greater Seattle Area,"[{'\n  Industry Knowledge': ['Statistical Modeling', 'Data Analysis', 'Fluid Mechanics', 'Mathematical Modeling', 'Research', 'Image Processing', 'Heat Transfer', 'Medical Devices', 'Engineering']}, {'\n  Tools & Technologies': ['R', 'Github', 'Matlab', 'C Programming', 'Microsoft Office', 'Microsoft Excel', 'C']}, {'\n  Other Skills': ['A/B Testing', 'Computational Modeling', 'Mass Transfer']}]","Data Science,Machine Learning,Python"
"Seattle, Washington","[{'\n  Industry Knowledge': ['Creative Writing', 'Technical Writing', 'Statistics', 'Project Management', 'Quantitative Research', 'Psychology', 'Social Media', 'Writing', 'Analysis', 'Gaming Industry', 'Financial Forecasting', 'Data Visualization', 'Statistical Modeling', 'Machine Learning']}, {'\n  Tools & Technologies': ['Photoshop', 'Microsoft SQL Server', 'SPSS', 'Microsoft Excel', 'PowerPoint', 'R']}, {'\n  Interpersonal Skills': ['Public Speaking', 'Leadership', 'Teaching', 'Critical Thinking', 'Teamwork', 'Communication', 'Qualitative Research']}, {'\n  Languages': ['French', 'Japanese']}, {'\n  Other Skills': ['Gaming', 'User Research', 'Xbox One']}]","Research,Data Analysis,Microsoft Office"
"Bellevue, Washington","[{'\n  Industry Knowledge': ['Research', 'Data Analysis', 'Statistics', 'Mathematical Modeling', 'Organic Chemistry']}, {'\n  Other Skills': ['Data Science', 'Experimental Design', 'Experimentation', 'A/B Testing']}]","Chemistry,Biophysics,Python"
,,
"Bellevue, Washington","[{'\n  Industry Knowledge': ['Data Analysis', 'Statistics', 'Algorithms', 'Science', 'Research', 'Scientific Writing', 'Mathematical Modeling', 'Statistical Modeling']}, {'\n  Tools & Technologies': ['Linux', 'LaTeX', 'OS X']}, {'\n  Languages': ['English']}, {'\n  Other Skills': ['Scientific Computing', 'Vim', 'Astrophysics', 'Astronomy']}]","Physics,Bayesian inference,Python"
,,
Greater Seattle Area,"[{'\n  Industry Knowledge': ['Sales Process', 'Business Analysis', 'Forecasting', 'Analytics', 'Strategy']}, {'\n  Interpersonal Skills': ['Cross-functional Team Leadership']}, {'\n  Other Skills': []}]","Sales Operations,Competitive Analysis,Sales"
,,
,,
"Boise, Idaho Area","[{'\n  Industry Knowledge': ['Statistical Modeling', 'Business Intelligence', 'Data Analysis', 'Machine Learning', 'Big Data', 'Analysis', 'Algorithms', 'Data Visualization', 'Optimization', 'Web Analytics', 'Business Process Improvement', 'Mathematical Modeling', 'Online Advertising', 'Six Sigma', 'Computer Science']}, {'\n  Tools & Technologies': ['R', 'SAS', 'Hadoop']}, {'\n  Interpersonal Skills': ['Management']}, {'\n  Other Skills': ['Predictive Modeling', 'Predictive Analytics', 'Natural Language Processing', 'Text Mining', 'Pattern Recognition', 'MapReduce']}]","Data Mining,Statistics,Analytics"
Greater Seattle Area,"[{'\n  Industry Knowledge': ['Agile Methodologies', 'Software Project Management', 'Algorithms', 'Computer Science', 'Machine Learning', 'Distributed Systems', 'Agile Project Management']}, {'\n  Tools & Technologies': []}]","Software Engineering,Software Design,Image Processing"
"Seattle, Washington","[{'\n  Industry Knowledge': ['Physics', 'Numerical Analysis', 'Analysis']}, {'\n  Tools & Technologies': []}, {'\n  Interpersonal Skills': []}]","Statistical Data Analysis,Research,Machine Learning"
,,
,,
"Auckland, New Zealand","[{'\n  Industry Knowledge': ['Solution Architecture', 'Business Analysis', 'Business Intelligence', 'CRM', 'Cloud Computing', 'Data Mining', 'Pre-sales', 'Requirements Analysis', 'Project Management', 'Data Integration', 'IT Strategy', 'Consulting', 'Data Warehousing', 'Strategy']}, {'\n  Tools & Technologies': ['SPSS', 'Cognos', 'Business Objects', 'Microsoft SQL Server', 'SQL', 'Visual Studio']}, {'\n  Interpersonal Skills': ['Management']}, {'\n  Other Skills': ['Predictive Analytics', 'SAS Certified Base Programmer', 'TM1', 'Teradata', 'OLAP']}]","Big Data,Solution Architecture,Business Analysis"
,,
Hong Kong,"[{'\n  Industry Knowledge': ['Cloud Computing', 'Artificial Intelligence', 'Machine Learning', 'Data Analysis']}, {'\n  Tools & Technologies': ['C++', 'Java', 'PostgreSQL', 'Linux', 'C', 'LaTeX', 'Scala', 'Matlab']}, {'\n  Other Skills': ['MapReduce', 'Spark', 'Information Retrieval', 'Pattern Recognition', 'Database Security']}]","Python,Data Mining,Big Data"
,,
"Pune Area, India","[{'\n  Industry Knowledge': ['Genomics', 'Machine Learning', 'SAS programming', 'Analysis', 'Statistical Modeling', 'Statistics', 'SAS Programming', 'Algorithms', 'Scientific Writing', 'Clinical Trials', 'Science']}, {'\n  Tools & Technologies': ['SAS']}, {'\n  Other Skills': ['Logistic Regression', 'Decision Trees', 'Linear Regression', 'Proteomics', 'Hypothesis Testing', 'Categorical Data Analysis', 'Chi-square', 'Computational Genomics', 'Predictive Modeling']}]","R,Biostatistics,Bioinformatics"
Greater Seattle Area,"[{'\n  Industry Knowledge': ['Data Mining', 'Usability', 'Agile Methodologies', 'Agile Project Management', 'Product Management', 'Business Intelligence', 'Cloud Computing', 'Program Management', 'User-centered Design', 'Product Design', 'Vendor Management', 'Big Data', 'User Interface', 'Scrum', 'Software Project Management']}, {'\n  Tools & Technologies': ['Microsoft SQL Server', 'SaaS', 'Software as a Service (SaaS)']}, {'\n  Interpersonal Skills': ['Management']}]","User Experience,Usability Testing,Analytics"
,,
,,
"Englewood, Colorado",[{'\n  Other Skills': []}],
Greater Seattle Area,"[{'\n  Industry Knowledge': ['Simulations', 'Numerical Analysis', 'Optimization', 'Algorithms']}, {'\n  Tools & Technologies': ['SQL', 'C#', 'Python', 'Matlab', 'R', 'SharePoint', 'LaTeX', 'Visual Studio', 'ASP.NET MVC', 'C++']}, {'\n  Interpersonal Skills': ['Creative Problem Solving']}, {'\n  Other Skills': ['Computational Biology', 'Enterprise Search', 'Numerical Simulation', 'Monte Carlo Simulation']}]","Data Analysis,Data Engineering,Analytics"
